Date	Mon Jul 20 09:00:38 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (3)	SDH1 MSF1 PAP1
Unknown identifiers (7)	YGL204C YGR122C-A YER188W YOR343C YLR122C YKL162C-A YPL025C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0044262	cellular carbohydrate metabolic process	0.00248386529173496	3.69622811270083e-06	30	297	298	7274	0.00%	0.00	FBP1, YPR1, PYC2, YOL157C, BMH2, STD1, XKS1, GSY2, SHC1, PYC1, MNN1, IDP2, YEA4, YJR096W, ICL1, CIT1, GRE3, FBA1, YIL042C, TPS3, KGD1, TPI1, MLS1, CIT2, CHS6, GDB1, GLG2, MDH2, UBP14, GAL3
GO:0034637	cellular carbohydrate biosynthetic process	0.00302074247400209	4.49515249107455e-06	15	297	93	7274	0.00%	0.00	FBP1, TPI1, PYC2, BMH2, GSY2, SHC1, PYC1, CHS6, GDB1, YEA4, GLG2, MDH2, FBA1, UBP14, TPS3
GO:0016051	carbohydrate biosynthetic process	0.00346388996694114	5.15459816509099e-06	15	297	94	7274	0.00%	0.00	FBP1, TPI1, PYC2, BMH2, GSY2, SHC1, PYC1, CHS6, GDB1, YEA4, GLG2, MDH2, FBA1, UBP14, TPS3
GO:0009110	vitamin biosynthetic process	0.00475046659255494	7.06914671511152e-06	12	297	63	7274	0.00%	0.00	SNZ3, THI12, PDC2, SNZ2, YMR289W, BNA4, BNA5, BNA2, ALD4, THI5, THI11, BNA1
GO:0042364	water-soluble vitamin biosynthetic process	0.00475046659255494	7.06914671511152e-06	12	297	63	7274	0.00%	0.00	SNZ3, THI12, PDC2, SNZ2, YMR289W, BNA4, BNA5, BNA2, ALD4, THI5, THI11, BNA1
GO:0009266	response to temperature stimulus	0.006320973780541	9.40621098294792e-06	24	297	220	7274	0.00%	0.00	HSC82, MSN4, NCA2, GSY2, PYC1, YDC1, YJR096W, SEC1, YSP3, GRE3, MDM32, UGA1, AGX1, YMR110C, YKL091C, ARA1, PRM5, LSP1, TES1, ALD4, GUT2, NCE103, SDS24, RIM20
GO:0009084	glutamine family amino acid biosynthetic process	0.00718668123332389	1.06944661210177e-05	8	297	28	7274	0.00%	0.00	IDH1, ACO1, IDH2, CIT2, IDP2, CIT1, CPA2, GLT1
GO:0022900	electron transport chain	0.00785152981488411	1.16838241292918e-05	12	297	66	7274	0.00%	0.00	COR1, CYB2, CYC1, CYT1, COX6, TTR1, QCR6, COX5A, QCR2, QCR8, SDH2, NDI1
GO:0009628	response to abiotic stimulus	0.00860607631237032	1.28066611791225e-05	30	297	317	7274	0.00%	0.00	HSC82, MSN4, NCA2, STD1, GSY2, PYC1, YDC1, YJR096W, RIM101, HAL9, SEC1, YSP3, HAL1, RRD2, GRE3, MDM32, UGA1, AGX1, YMR110C, ALD6, YKL091C, ARA1, PRM5, TES1, LSP1, ALD4, GUT2, NCE103, SDS24, RIM20
GO:0019323	pentose catabolic process	0.00886316051048346	1.31892269501242e-05	4	297	5	7274	0.00%	0.00	YJR096W, YPR1, XKS1, GRE3
GO:0034354	de novo NAD biosynthetic process from tryptophan	0.00886316051048346	1.31892269501242e-05	4	297	5	7274	0.00%	0.00	BNA5, BNA2, BNA4, BNA1
GO:0034627	de novo NAD biosynthetic process	0.00886316051048346	1.31892269501242e-05	4	297	5	7274	0.00%	0.00	BNA5, BNA2, BNA4, BNA1
